-4.976733742420574202e+00 1.272700044143625320e+01 3.996053694054540806e+00 2.177964417492167470e+01 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.777652323222656428e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 3.601837298482247540e+00 -5.252273428046629888e+00 -5.272999558563746803e+00 -5.777652323222656428e+00 1.161818398259390150e+01 -5.402677381872279305e+00 -5.252273428046629888e+00 -5.777652323222656428e+00 -5.272999558563746803e+00 -5.837730447165939474e+00 -5.252273428046629888e+00 -5.272999558563746803e+00 3.742504627972218501e+00 -5.808142489980443912e+00 -5.272999558563746803e+00 1.279051384715857864e+01 1.222855887686998422e+01 3.752975927839513837e+00 5.760183729848224488e+01 -5.808142489980443912e+00 -5.808142489980443912e+00 -5.808142489980443912e+00 3.179917069647638428e+00 2.608082886607397732e+00 -5.272999558563746803e+00 -5.717027701406221851e+00 -5.241747015059642578e+00 -5.198497031265826074e+00 5.760183729848224488e+01 
2.132324619773172003e+01 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.717027701406221851e+00 -5.837730447165939474e+00 -5.983936280687190745e+00 -5.808142489980443912e+00 3.029955642660931403e+01 -5.808142489980443912e+00 3.930626786119729843e+01 -5.837730447165939474e+00 -5.272999558563746803e+00 -5.717027701406221851e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.164785973923514462e+00 -5.247024072160486163e+00 -5.849324779946859287e+00 -5.837730447165939474e+00 -5.811140992976700836e+00 -5.272999558563746803e+00 -5.717027701406221851e+00 -6.180016653652572245e+00 -5.802118375377062875e+00 -5.808142489980443912e+00 -5.272999558563746803e+00 -5.283203728737988492e+00 -5.398162701517752460e+00 -5.837730447165939474e+00 -5.777652323222656428e+00 -5.398162701517752460e+00 -5.272999558563746803e+00 -5.777652323222656428e+00 -5.272999558563746803e+00 3.191857510019556088e+00 1.279051384715857864e+01 2.177964417492167470e+01 5.760183729848224488e+01 5.760183729848224488e+01 
-5.272999558563746803e+00 -5.752572638825633078e+00 2.175297592783951472e+01 -5.198497031265826074e+00 -5.272999558563746803e+00 3.976119479153723546e+00 -5.272999558563746803e+00 -5.808142489980443912e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -6.326149473155099123e+00 -5.808142489980443912e+00 -5.817111159963204159e+00 -6.380122536899764718e+00 2.171679627126201240e+01 -5.272999558563746803e+00 -5.717027701406221851e+00 -5.247024072160486163e+00 -5.247024072160486163e+00 -5.808142489980443912e+00 5.760183729848224488e+01 -5.247024072160486163e+00 -5.808142489980443912e+00 -5.398162701517752460e+00 -5.837730447165939474e+00 -5.272999558563746803e+00 5.732324619773172003e+01 -5.407171771460118848e+00 -5.717027701406221851e+00 3.601837298482247540e+00 -5.733341276897745864e+00 2.128626719449063032e+01 -5.808142489980443912e+00 -5.700443573390686858e+00 -5.272999558563746803e+00 -6.608000625296086561e+00 3.029955642660931403e+01 3.930626786119729843e+01 5.760183729848224488e+01 5.760183729848224488e+01 
-5.676753802268281746e+00 -5.272999558563746803e+00 3.601837298482247540e+00 -5.730099782973574030e+00 3.296217525343799082e+00 -6.313548046277094983e+00 -6.349138991379797758e+00 -5.693732138802699794e+00 -5.272999558563746803e+00 -5.676753802268281746e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 3.231679004206228001e+00 3.732141840936671784e+00 -5.272999558563746803e+00 2.119185751001955609e+01 -5.717027701406221851e+00 3.256996812190517510e+00 -5.272999558563746803e+00 -5.198497031265826074e+00 -5.398162701517752460e+00 3.296217525343799082e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.198497031265826074e+00 -5.808142489980443912e+00 3.752975927839513837e+00 -5.272999558563746803e+00 -5.407171771460118848e+00 -5.272999558563746803e+00 3.752975927839513837e+00 -5.398162701517752460e+00 -5.252273428046629888e+00 -4.990432586778736024e+00 -5.669880922980519600e+00 5.732324619773172003e+01 5.760183729848224488e+01 5.760183729848224488e+01 5.760183729848224488e+01 
-6.347389209656010500e+00 -5.272999558563746803e+00 -5.726847747587196835e+00 -5.398162701517752460e+00 -5.407171771460118848e+00 3.326676732828507177e+00 -6.350885716714739893e+00 3.752975927839513837e+00 2.119185751001955609e+01 3.752975927839513837e+00 1.273214184093667178e+01 2.175297592783951472e+01 -5.272999558563746803e+00 -5.723585101952380683e+00 3.752975927839513837e+00 -5.272999558563746803e+00 -5.272999558563746803e+00 -5.267858159063328216e+00 3.216174817670262698e+00 3.752975927839513837e+00 -5.774551545544408526e+00 -5.676753802268281746e+00 -5.272999558563746803e+00 2.668498150106309197e+00 1.276355803717004989e+01 5.720090734553947698e+01 -5.198497031265826074e+00 6.622544845445558792e+01 3.601837298482247540e+00 -5.252273428046629888e+00 5.722544845445558792e+01 1.286420156294973793e+01 -5.272999558563746803e+00 3.210039829102746545e+00 -5.717027701406221851e+00 -5.288267030694535187e+00 5.732324619773172003e+01 5.760183729848224488e+01 5.760183729848224488e+01 5.760183729848224488e+01 
-5.398162701517752460e+00 -5.676753802268281746e+00 2.126342770252080783e+01 -5.717027701406221851e+00 -5.247024072160486163e+00 1.202619038813073971e+01 2.112226421822036215e+01 1.208649699436173108e+01 5.760183729848224488e+01 1.222234767677734268e+01 3.299556426609313142e+00 -5.808142489980443912e+00 -6.444131256700440957e+00 -5.777652323222656428e+00 3.752975927839513837e+00 2.160183729848224843e+01 4.080019074171874927e+00 -5.198497031265826074e+00 -5.272999558563746803e+00 1.204675666571221626e+01 -5.802118375377062875e+00 5.726342770252080783e+01 -5.198497031265826074e+00 -5.808142489980443912e+00 3.173999892619550067e+00 -5.272999558563746803e+00 5.722544845445558792e+01 -5.198497031265826074e+00 5.722544845445558792e+01 -5.398162701517752460e+00 -5.272999558563746803e+00 -5.762051382780176922e+00 -5.717027701406221851e+00 1.260183729848224843e+01 -5.198497031265826074e+00 -5.768320995793771999e+00 5.760183729848224488e+01 5.760183729848224488e+01 5.760183729848224488e+01 6.622544845445558792e+01 
-5.298317366548036311e+00 -5.398162701517752460e+00 -5.198497031265826074e+00 -5.717027701406221851e+00 -5.198497031265826074e+00 -5.808142489980443912e+00 1.227315225241280316e+01 -5.247024072160486163e+00 3.182888840036795841e+00 6.622544845445558792e+01 2.128957298262513120e+01 5.773214184093667001e+01 -5.717027701406221851e+00 -5.198497031265826074e+00 3.706695175275507737e+00 2.160183729848224843e+01 5.722544845445558792e+01 3.752975927839513837e+00 -5.209486152841421358e+00 -5.272999558563746803e+00 -5.247024072160486163e+00 3.752975927839513837e+00 -5.743003187809482490e+00 -5.739792912179233930e+00 3.168117522716483059e+00 -5.272999558563746803e+00 -5.293304824724492263e+00 5.733011907701948218e+01 -5.272999558563746803e+00 -5.398162701517752460e+00 5.773214184093667001e+01 -5.209486152841421358e+00 1.217399989261955007e+01 -5.198497031265826074e+00 5.720090734553947698e+01 -5.710427017374869685e+00 5.760183729848224488e+01 5.760183729848224488e+01 5.760183729848224488e+01 6.622544845445558792e+01 
6.660183729848225198e+01 -5.247024072160486163e+00 3.197881624622937125e+00 3.706695175275507737e+00 5.760183729848224488e+01 1.160307034478385368e+01 3.276414898047619317e+00 5.728297229859377637e+01 3.752975927839513837e+00 3.203942249234628115e+00 3.286267194490631205e+00 3.701682633451963689e+00 3.752975927839513837e+00 6.622544845445558792e+01 3.779644174921675592e+00 3.159358342626601868e+00 3.237948617219823078e+00 -5.198497031265826074e+00 -5.398162701517752460e+00 3.098272016318507482e+01 3.701682633451963689e+00 -5.398162701517752460e+00 3.752975927839513837e+00 -6.368187186350492190e+00 -5.723585101952380683e+00 -5.723585101952380683e+00 3.790513847158578642e+00 4.817399989261954829e+01 5.722544845445558792e+01 2.175297592783951472e+01 -2.907755278982136815e+00 4.820394224923462900e+01 1.296304739758637048e+01 2.125060701409174868e+01 -5.402677381872279305e+00 5.760183729848224488e+01 5.773214184093667001e+01 5.773214184093667001e+01 6.622544845445558792e+01 6.622544845445558792e+01 
3.752975927839513837e+00 3.071173296930546570e+01 1.225379680945984617e+01 3.210039829102746545e+00 2.175297592783951472e+01 5.716226955283406141e+01 3.752975927839513837e+00 2.184670840550221982e+01 5.773214184093667001e+01 7.458163506406378929e+01 5.719486503108350917e+01 1.280150296873417304e+01 4.155812913541408804e+00 2.175297592783951472e+01 -5.272999558563746803e+00 -5.886104031450155816e+00 3.601837298482247540e+00 1.229621752534379908e+01 3.752975927839513837e+00 3.026665872310225325e+01 3.601837298482247540e+00 3.706695175275507737e+00 3.171054382389792536e+00 6.632667673282850274e+01 3.234808897215155632e+00 -5.198497031265826074e+00 5.760183729848224488e+01 3.763558037170050774e+00 -5.267858159063328216e+00 2.179599331292320485e+01 5.719486503108350917e+01 6.622544845445558792e+01 5.728626719449063387e+01 3.601837298482247540e+00 6.622544845445558792e+01 3.244257786413087707e+00 6.622544845445558792e+01 6.622544845445558792e+01 6.622544845445558792e+01 6.660183729848225198e+01 
7.522544845445558792e+01 -6.366470447731438220e+00 3.752975927839513837e+00 2.160183729848224843e+01 3.075297592783951472e+01 1.279051384715857864e+01 2.175297592783951472e+01 3.200907345539474314e+00 5.716226955283406141e+01 2.175297592783951472e+01 6.622544845445558792e+01 3.292889735251124605e+00 6.615067522005314515e+01 3.882413272989423803e+01 5.724425778641308682e+01 5.720090734553947698e+01 4.821925648420766919e+01 -6.371611847231856807e+00 3.210039829102746545e+00 1.230290651349459452e+01 5.722544845445558792e+01 -5.198497031265826074e+00 2.175297592783951472e+01 3.752975927839513837e+00 6.622544845445558792e+01 4.871173296930546570e+01 5.726665872310225325e+01 3.316420232661318579e+00 5.719486503108350917e+01 3.601837298482247540e+00 -5.198497031265826074e+00 2.175297592783951472e+01 6.616226955283406141e+01 1.214492807779757300e+01 1.272700044143625320e+01 5.727315225241279961e+01 6.622544845445558792e+01 6.632667673282850274e+01 6.660183729848225198e+01 7.458163506406378929e+01 
